gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
KIAA0930	0.026223138	0.02303536	0.030973451327433628	0.026978685	0.029882044560943642	0.22705813	0.34603944	0
AL008718.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
UPK3A	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FAM118A	0.06702775	0.07857993	0.10176991150442478	0.06429244	0.06867627785058977	-0.28910446	0.9008462	0
SMC1B	0.00038545745	0.0007090403	0.0011061946902654867	0.00030881463	0.0002621231979030144	-0.9847648	0.21832444	0
RIBC2	0.005785886	0.006147398	0.00995575221238938	0.0057004504	0.007077326343381389	-0.10709055	0.06968937	0
AL021391.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FBLN1	0.08633014	0.097284146	0.13274336283185842	0.08373726	0.0891218872870249	-0.21609534	0.7661746	0
LINC01589	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z95331.1	0.041916665	0.040060695	0.05088495575221239	0.042355087	0.04377457404980341	0.0801531	0.1312968	0
ATXN10	0.61305517	0.65948635	0.629424778761062	0.60206705	0.5163826998689384	-0.13139772	2.0754833	0
BX324167.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX324167.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
WNT7B	0.00043398747	0.0011205485	0.0011061946902654867	0.00027138082	0.0002621231979030144	-1.7165583	0.33574823	0
BX537318.1	0.019534787	0.02631443	0.032079646017699116	0.017928483	0.01887287024901704	-0.5510482	0.90287465	0
LINC00899	0.0017636868	1.0622898e-09	0.0	0.0021816087	0.001834862385321101	4.5119643	1.5887427	0
PRR34	8.655742e-05	0.00045177148	0.0011061946902654867	-3.594323e-09	0.0	-2.4641228	0.49814987	0
AL121672.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRR34-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MIRLET7BHG	0.0031194852	0.0025959953	0.00331858407079646	0.0032435148	0.0034076015727391874	0.31054747	0.14039923	0
AL121672.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL121672.2	0.0004778664	1.0622898e-09	0.0	0.000591104	0.0007863695937090433	2.7888875	0.9306689	0
PPARA	0.16127262	0.17108719	0.20243362831858408	0.15894262	0.16041939711664482	-0.10616126	0.4329662	0
FP325332.1	0.00040343206	1.0622898e-09	0.0	0.00049902865	0.0005242463958060288	2.5826097	0.7763955	0
CDPF1	0.054674067	0.05548714	0.07079646017699115	0.054480277	0.05583224115334207	-0.026371468	0.046193752	0
PKDREJ	0.0002881406	0.00047275174	0.0011061946902654867	0.00024439095	0.0002621231979030144	-0.7338627	0.17528002	0
TTC38	0.04202605	0.036511704	0.048672566371681415	0.043331772	0.045085190039318476	0.2464459	0.5244915	0
GTSE1-DT	0.0010534915	1.0622898e-09	0.0	0.0013031259	0.0015727391874180866	3.8105571	1.7119069	0
GTSE1	0.10621927	0.096469976	0.08960176991150443	0.10853103	0.0836173001310616	0.16978954	0.45883632	0
TRMU	0.2385248	0.27083552	0.3086283185840708	0.23086448	0.23145478374836173	-0.23027846	1.8787018	0
CELSR1	0.05709441	0.065379396	0.08628318584070796	0.05513027	0.06028833551769332	-0.2455819	0.66591305	0
AL021392.1	0.058504757	0.068951495	0.08517699115044247	0.056028776	0.058453473132372216	-0.29893208	0.8481076	0
GRAMD4	0.04617527	0.0555353	0.06637168141592921	0.043955088	0.04665792922673657	-0.33669195	0.8414808	0
CERK	0.1541514	0.16097805	0.18694690265486727	0.15252912	0.1596330275229358	-0.07772965	0.279055	0
AL118516.1	0.031102685	0.046309743	0.05530973451327434	0.027497837	0.027522935779816515	-0.7498725	2.0187294	0
TBC1D22A	0.12559965	0.114704505	0.14380530973451328	0.12817767	0.1310615989515072	0.16009083	0.6272082	0
TBC1D22A-AS1	0.0002528308	1.0622898e-09	0.0	0.0003127444	0.0002621231979030144	2.0452335	0.4984342	0
Z82186.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01644	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC00898	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL117329.1	0.0008011999	0.0014777934	0.0011061946902654867	0.00064092805	0.0007863695937090433	-1.090503	0.2344065	0
FP325330.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FP325330.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FP325330.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX284656.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX284656.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL008720.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z72006.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z82249.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z84468.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TAFA5	0.0013332369	0.00073429034	0.0011061946902654867	0.0014751696	0.001834862385321101	0.9168857	0.3719595	0
Z84468.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01310	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL078622.1	0.0036347013	0.00387897	0.0055309734513274336	0.0035768657	0.0041939711664482305	-0.113918506	0.05561282	0
Z82202.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z82202.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC207130.1	0.00020019858	1.0622898e-09	0.0	0.00024763955	0.0002621231979030144	1.7975769	0.498448	0
C22orf34	0.00013154407	1.0622898e-09	0.0	0.0001627178	0.0002621231979030144	1.3934988	0.49842006	0
AL008636.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL031593.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z97192.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z97192.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z97192.3	0.00030036096	0.00087797554	0.0011061946902654867	0.00016348678	0.0002621231979030144	-1.8920678	0.3727553	0
Z97192.4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL023802.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BRD1	0.17752706	0.18065456	0.2245575221238938	0.17678082	0.17719528178243774	-0.03125438	0.111549504	0
Z98885.3	0.0053730425	0.00812553	0.00995575221238938	0.0047210474	0.004980340760157274	-0.77076197	0.58011216	0
Z98885.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL117328.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ZBED4	0.05979272	0.04944943	0.06747787610619468	0.062244337	0.06893840104849279	0.33139005	1.0649401	0
ALG12	0.06295487	0.06552959	0.08517699115044247	0.062346138	0.0673656618610747	-0.07173411	0.15084155	0
AL671710.1	0.00094253436	0.0011040107	0.0011061946902654867	0.0009042299	0.0010484927916120576	-0.26175866	0.061930664	0
CRELD2	0.1177449	0.1494529	0.18805309734513273	0.110230595	0.11376146788990826	-0.4388229	2.9015622	0
BX539320.1	0.0013269096	1.0622898e-09	0.0	0.001641334	0.001834862385321101	4.1221056	2.0178142	0
PIM3	0.092071384	0.09544334	0.1172566371681416	0.0912741	0.0964613368283093	-0.064370014	0.16357203	0
IL17REL	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TTLL8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MLC1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MOV10L1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL034546.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PANX2	0.020448286	0.019700529	0.025442477876106196	0.020625643	0.022018348623853212	0.06587791	0.072310574	0
TRABD	0.07419142	0.08012195	0.10398230088495575	0.07278864	0.0762778505897772	-0.13830298	0.37016052	0
AL022328.3	0.0016000869	0.0026668995	0.00331858407079646	0.0013473402	0.0015727391874180866	-0.93486625	0.37115613	0
AL022328.4	0.018890753	0.02652334	0.032079646017699116	0.017082354	0.01887287024901704	-0.6317639	1.1067226	0
SELENOO	0.06694562	0.062296554	0.07964601769911504	0.06804929	0.06946264744429882	0.12723222	0.30082032	0
AL022328.1	0.00045757083	0.00069108704	0.0011061946902654867	0.00040226796	0.0005242463958060288	-0.6553791	0.15465048	0
AL022328.2	0.00031439407	0.0010567739	0.0011061946902654867	0.00013846054	0.0002621231979030144	-2.2782845	0.4099175	0
TUBGCP6	0.037352104	0.048747253	0.06084070796460177	0.034649383	0.03617300131061599	-0.49129003	1.2379483	0
HDAC10	0.026840962	0.029883046	0.04092920353982301	0.026120303	0.02804718217562254	-0.19346257	0.29577318	0
MAPK12	0.06882699	0.0657043	0.09070796460176991	0.06956804	0.07391874180865006	0.08231507	0.19106174	0
MAPK11	0.0025247836	0.002138405	0.004424778761061947	0.002616291	0.0028833551769331584	0.2791669	0.1320407	0
PLXNB2	0.20777677	0.22792877	0.26991150442477874	0.20299734	0.20393184796854522	-0.16704454	1.0120488	0
DENND6B	0.009581952	0.014224252	0.018805309734513276	0.008482273	0.008650065530799476	-0.7390281	0.8438389	0
CR559946.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CR559946.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PPP6R2	0.16268043	0.17069331	0.206858407079646	0.16077743	0.163564875491481	-0.08628944	0.34272826	0
SBF1	0.06170147	0.07385133	0.0918141592920354	0.058822535	0.06448230668414155	-0.3277566	1.0323437	0
ADM2	0.0016751057	0.0005650175	0.0011061946902654867	0.001938111	0.001834862385321101	1.6157683	0.83733195	0
MIOX	0.00022040712	1.0622898e-09	0.0	0.0002726378	0.0002621231979030144	1.8977587	0.49842265	0
LMF2	0.10625548	0.12242361	0.15376106194690264	0.10242612	0.1072083879423329	-0.2570683	1.0901734	0
NCAPH2	0.071690604	0.08331104	0.10730088495575221	0.06893908	0.07470511140235911	-0.2728251	0.9221412	0
SCO2	0.19530828	0.22836645	0.2776548672566372	0.18747021	0.1889908256880734	-0.28455156	2.2645006	0
U62317.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TYMP	0.019744135	0.022451684	0.028761061946902654	0.019102814	0.021494102228047183	-0.23191747	0.29390833	0
ODF3B	0.0017801143	0.0016862443	0.0022123893805309734	0.0018023535	0.0020969855832241153	0.09085593	0.030596262	0
U62317.4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
U62317.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
KLHDC7B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SYCE3	0.003869924	0.004170098	0.0055309734513274336	0.003798924	0.0041939711664482305	-0.13119307	0.06407135	0
CPT1B	0.03785486	0.052215558	0.061946902654867256	0.034448974	0.036435124508519004	-0.59859717	1.689787	0
CHKB	0.1327729	0.16144419	0.19690265486725664	0.12597436	0.1310615989515072	-0.35765398	2.2696824	0
CHKB-DT	0.032635793	0.036352534	0.049778761061946904	0.031753547	0.03433813892529489	-0.194565	0.33454743	0
U62317.3	0.00015123162	1.0622898e-09	0.0	0.00018707049	0.0002621231979030144	1.5213898	0.49842298	0
MAPK8IP2	0.0014196174	0.0016351214	0.0022123893805309734	0.001368566	0.0015727391874180866	-0.24062857	0.077829726	0
ARSA	0.06239842	0.06666601	0.08517699115044247	0.06138831	0.06657929226736566	-0.11880162	0.27009544	0
AC000050.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SHANK3	0.0111014545	0.009865319	0.014380530973451327	0.01139447	0.012581913499344692	0.20595205	0.18727492	0
AC000036.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ACR	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC002056.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RABL2B	0.046062656	0.047530796	0.061946902654867256	0.045713052	0.04823066841415465	-0.056135945	0.09418672	0
PLCXD1	0.100647405	0.11326513	0.1415929203539823	0.09765944	0.09882044560943644	-0.21366905	0.81059384	0
GTPBP6	0.20624481	0.22884274	0.2643805309734513	0.20088544	0.20078636959370905	-0.18789576	1.176187	0
LINC00685	0.08688657	0.07638873	0.08960176991150443	0.0893756	0.08990825688073395	0.2262471	0.7180192	0
PPP2R3B	0.19926973	0.25474143	0.30420353982300885	0.1861198	0.18794233289646134	-0.4525933	5.1618943	0
AL732314.6	0.00026585933	1.0622898e-09	0.0	0.00032885702	0.0002621231979030144	2.1004815	0.4984417	0
AL732314.4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SHOX	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL672277.1	0.00010916648	1.0622898e-09	0.0	0.00013503578	0.0002621231979030144	1.2328652	0.49843958	0
CRLF2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CSF2RA	0.0026576645	0.0022903562	0.00331858407079646	0.002744729	0.002621231979030144	0.25106555	0.09726845	0
IL3RA	0.01761409	0.014519439	0.018805309734513276	0.018347524	0.018610747051114023	0.3355392	0.42323077	0
SLC25A6	1.7438396	1.7823082	0.9612831858407079	1.7347248	0.9085190039318479	-0.039037827	1.4655253	0
LINC00106	0.0019588324	1.0622898e-09	0.0	0.0024229956	0.002621231979030144	4.6570506	2.7210479	0
ASMTL-AS1	0.005558068	0.0020927314	0.0022123893805309734	0.0063793412	0.006815203145478375	1.563118	1.510239	0
ASMTL	0.08257242	0.08525797	0.10619469026548672	0.08193776	0.08676277850589777	-0.057237726	0.13545181	0
P2RY8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AKAP17A	0.16983862	0.18693453	0.22013274336283187	0.16578196	0.16644823066841416	-0.17314762	0.8836627	0
ASMT	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL683807.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL683807.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DHRSX	0.11474835	0.12387698	0.14601769911504425	0.11258516	0.11979030144167759	-0.13777478	0.47776547	0
DHRSX-IT1	0.0013271127	0.002393879	0.00331858407079646	0.001074268	0.001310615989515072	-1.0866299	0.42490348	0
ZBED1	0.120399006	0.14013852	0.168141592920354	0.11571864	0.12319790301441677	-0.2760152	1.3532112	0
LINC00102	0.0010298836	1.0622898e-09	0.0	0.0012739243	0.0010484927916120576	3.7802153	1.0984095	0
CD99	1.1603262	1.2311636	0.8639380530973452	1.1435463	0.7719528178243774	-0.106498666	3.5652874	0
XG	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GYG2	0.050760005	0.05915227	0.08185840707964602	0.04876961	0.05294888597640891	-0.27793294	0.7516439	0
GYG2-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ARSD	0.092349276	0.118541665	0.14491150442477876	0.08614538	0.09174311926605505	-0.4600917	2.436632	0
ARSD-AS1	0.00085600663	0.001267831	0.0011061946902654867	0.00075846433	0.0007863695937090433	-0.67205983	0.15174563	0
ARSE	0.0017208923	0.0037755282	0.004424778761061947	0.0012339617	0.0015727391874180866	-1.5386758	0.6986387	0
ARSH	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ARSF	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01546	0.000117139156	1.0622898e-09	0.0	0.00014489947	0.0002621231979030144	1.2921745	0.49841034	0
MXRA5	0.0034246708	0.0050924565	0.0055309734513274336	0.0030295611	0.0028833551769331584	-0.7304568	0.36626709	0
PRKX	0.014570557	0.016643796	0.024336283185840708	0.014079459	0.015727391874180863	-0.23982413	0.27385557	0
PRKX-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX890604.2	0.31567147	0.33976534	0.37610619469026546	0.30995923	0.29384010484927914	-0.1324194	1.0217357	0
BX842570.1	0.008302109	0.0058728224	0.007743362831858407	0.008877816	0.008387942332896461	0.58795166	0.5444811	0
AC074035.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC110995.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NLGN4X	0.029786095	0.031069271	0.03761061946902655	0.029481588	0.03014416775884666	-0.07542496	0.09842386	0
VCX3A	0.00037202355	1.0622898e-09	0.0	0.00046018354	0.0005242463958060288	2.4858844	0.80254275	0
PUDP	0.12969474	0.12620375	0.1570796460176991	0.13051823	0.1331585845347313	0.04845877	0.14515024	0
STS	0.015799148	0.017994994	0.02654867256637168	0.015279089	0.017562254259501964	-0.2346206	0.28392267	0
VCX	0.00025189508	1.0622898e-09	0.0	0.0003115837	0.0002621231979030144	2.0411706	0.49844146	0
PNPLA4	0.14786005	0.17468818	0.2002212389380531	0.14149714	0.14626474442988205	-0.3038155	1.8051912	0
AC079142.1	0.012279298	0.010806622	0.01327433628318584	0.012628373	0.012581913499344692	0.22284369	0.20538121	0
VCX2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
VCX3B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC006062.1	0.00057067245	0.0016357766	0.0022123893805309734	0.00031837085	0.0005242463958060288	-2.052727	0.5384541	0
ANOS1	0.025065074	0.027404	0.034292035398230086	0.024510972	0.024639580602883356	-0.16033977	0.21504313	0
FAM9A	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC003685.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC074281.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FAM9B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC003684.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TBL1X	0.101652175	0.10873967	0.13827433628318583	0.09997479	0.10275229357798166	-0.12112584	0.38125163	0
GPR143	0.004458746	0.0068298783	0.00995575221238938	0.0038971028	0.004456094364351245	-0.7938753	0.61261433	0
SHROOM2	0.03912616	0.04621045	0.06305309734513274	0.037445206	0.04246395806028833	-0.302709	0.68890625	0
CLDN34	0.00045495474	1.0622898e-09	0.0	0.0005627601	0.0007863695937090433	2.7284715	1.0523702	0
WWC3	0.16261788	0.19442411	0.2323008849557522	0.15507531	0.1617300131061599	-0.32604992	2.3034973	0
WWC3-AS1	0.0011587266	1.0622898e-09	0.0	0.0014332938	0.001310615989515072	3.938547	1.4290912	0
CLCN4	0.07140123	0.08658881	0.10730088495575221	0.067803755	0.07208387942332896	-0.35235438	1.2890004	0
AC003666.1	0.00017048727	1.0622898e-09	0.0	0.00021088895	0.0002621231979030144	1.636384	0.49843073	0
MID1	0.17177264	0.16788436	0.19690265486725664	0.17268957	0.17221494102228047	0.040689215	0.13909419	0
AC073529.1	0.0024266052	0.0030292538	0.004424778761061947	0.0022837606	0.002621231979030144	-0.39257938	0.16924693	0
HCCS	0.16270739	0.20337492	0.24446902654867256	0.15306567	0.16120576671035386	-0.40975803	3.501766	0
ARHGAP6	0.1651433	0.19018821	0.2179203539823009	0.15920365	0.16015727391874182	-0.25640687	1.4877653	0
AMELX	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC004554.2	0.0004032238	0.0009840551	0.0011061946902654867	0.00026565025	0.0002621231979030144	-1.5679017	0.31778383	0
MSL3	0.15588902	0.16656376	0.20243362831858408	0.15335572	0.15674967234600262	-0.1191181	0.50029933	0
FRMPD4	0.021541573	0.028578142	0.034292035398230086	0.01987446	0.020969855832241154	-0.5217951	0.90224177	0
FRMPD4-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRPS2	0.009108012	0.009482702	0.014380530973451327	0.009019379	0.009698558322411533	-0.071496986	0.053890858	0
TLR7	0.00059247715	1.0622898e-09	0.0	0.0007328698	0.0007863695937090433	3.0580757	1.0676976	0
TLR8-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TLR8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TMSB4X	0.9719114	1.0874379	0.6736725663716814	0.94454926	0.5910878112712975	-0.20321494	4.0328913	0
FAM9C	0.00023858043	1.0622898e-09	0.0	0.0002951174	0.0002621231979030144	1.9822662	0.49842328	0
AC079171.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC02154	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC004674.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ATXN3L	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01203	0.00014417354	1.0622898e-09	0.0	0.0001783364	0.0002621231979030144	1.4768143	0.49848205	0
EGFL6	0.0002581772	0.0013476493	0.0022123893805309734	-3.594323e-09	0.0	-3.855692	0.7958376	0
TCEANC	0.016595248	0.011051822	0.016592920353982302	0.017909007	0.018086500655307994	0.6914392	1.1837233	0
RAB9A	0.09219978	0.10522409	0.13495575221238937	0.08911568	0.0946264744429882	-0.23946624	0.91659415	0
TRAPPC2	0.09443059	0.09668226	0.1161504424778761	0.09389889	0.09855832241153342	-0.04209886	0.10220536	0
OFD1	0.20453273	0.22454257	0.26216814159292035	0.19978608	0.1984272608125819	-0.16845337	1.0020168	0
GPM6B	0.03686894	0.051400393	0.06526548672566372	0.033423733	0.03381389252948886	-0.6194006	1.8055907	0
AC003035.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC003035.1	0.00019945399	1.0622898e-09	0.0	0.00024671608	0.0002621231979030144	1.7937396	0.49846104	0
GEMIN8	0.04677422	0.047182254	0.06415929203539823	0.046675734	0.05032765399737877	-0.015538514	0.025299452	0
GLRA2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FANCB	0.017452303	0.021074684	0.028761061946902654	0.01659421	0.019921363040629095	-0.34299257	0.45960814	0
MOSPD2	0.06047486	0.067671105	0.0918141592920354	0.058770828	0.0618610747051114	-0.20311733	0.5294454	0
ASB9	0.00081786414	1.0622898e-09	0.0	0.0010116643	0.001310615989515072	3.474634	1.5053363	0
ASB11	0.0071726595	0.0060543944	0.007743362831858407	0.0074379207	0.008125819134993446	0.29254967	0.21633668	0
PIGA	0.027785456	0.03183667	0.03761061946902655	0.026825318	0.0290956749672346	-0.24625063	0.38372213	0
VEGFD	0.0032711762	0.0016327432	0.0022123893805309734	0.0036593792	0.003931847968545216	1.1174366	0.7377835	0
PIR	0.1317765	0.15103635	0.1847345132743363	0.1272093	0.13342070773263434	-0.24751286	1.2701442	0
BMX	0.00032062278	1.0622898e-09	0.0	0.00039659697	0.0005242463958060288	2.31206	0.7982416	0
ACE2	0.0052830274	0.009896485	0.01327433628318584	0.004189979	0.00471821756225426	-1.2204505	1.1855695	0
AC097625.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CLTRN	0.010186195	0.012289772	0.014380530973451327	0.009687951	0.009698558322411533	-0.3400708	0.29782188	0
CA5B	0.026869206	0.025032073	0.030973451327433628	0.02730467	0.0272608125819135	0.12489214	0.16232401	0
INE2	0.0003832604	0.0010110923	0.0011061946902654867	0.00023457344	0.0002621231979030144	-1.7315838	0.3424187	0
ZRSR2	0.06966543	0.07117839	0.084070796460177	0.06930902	0.07051114023591087	-0.03834162	0.076201424	0
AP1S2	0.5651368	0.5929226	0.5719026548672567	0.5585659	0.4760157273918742	-0.08610131	0.949561	0
GRPR	0.0013741796	1.0622898e-09	0.0	0.0016998041	0.001834862385321101	4.1697526	1.9363528	0
AC078993.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB17	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CTPS2	0.056089975	0.06695751	0.08517699115044247	0.053513598	0.057667103538663174	-0.32279998	0.9409744	0
S100G	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SYAP1	0.31707016	0.34001258	0.3805309734513274	0.31162986	0.29934469200524244	-0.12571603	0.9696091	0
TXLNG	0.09283036	0.09501362	0.11946902654867257	0.09231504	0.09803407601572739	-0.04152428	0.09866276	0
RBBP7	0.5497716	0.5754812	0.5674778761061947	0.5436914	0.47680209698558323	-0.081966065	0.8826293	0
REPS2	0.02854832	0.03656217	0.04756637168141593	0.026648998	0.027522935779816515	-0.45480734	0.91638356	0
