gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
AL049833.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL049833.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02304	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL158800.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02325	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02291	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL163872.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02312	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL355097.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01550	0.0019729184	-1.3096724e-10	0.0	0.0027870068	0.004210526315789474	4.851505	0.7821736	0
AL163932.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02295	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132719.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
C14orf177	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132796.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132796.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL162151.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL162151.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
BCL11B	0.039709225	0.04273026	0.0663265306122449	0.038463026	0.05263157894736842	-0.15141222	0.114508525	0
AL109767.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132819.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SETD3	0.19593382	0.21832001	0.3163265306122449	0.18669637	0.23789473684210527	-0.2256387	0.5524795	0
CCNK	0.24966441	0.25906655	0.3469387755102041	0.245783	0.3178947368421053	-0.07590743	0.16129252	0
CCDC85C	0.034659814	0.064609036	0.09693877551020408	0.02230259	0.035789473684210524	-1.5303017	2.1321473	0
AL110504.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL160313.1	0.0015354259	0.0052564433	0.00510204081632653	4.8748916e-10	0.0	-5.7431965	0.49682269	0
HHIPL1	0.012711093	0.0067768656	0.015306122448979591	0.01515965	0.021052631578947368	1.1498989	0.73114544	0
CYP46A1	0.013421689	0.028273575	0.03571428571428571	0.007293146	0.010526315789473684	-1.9402877	1.1407678	0
AL160313.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
EML1	0.08469587	0.07019629	0.12755102040816327	0.09067901	0.12210526315789473	0.3689102	0.5812591	0
EVL	0.3084181	0.33917537	0.46938775510204084	0.29572448	0.3494736842105263	-0.19771528	0.6664315	0
AL133368.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL157912.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DEGS2	0.0033328626	0.004536085	0.00510204081632653	0.0028364041	0.004210526315789474	-0.6588564	0.13545431	0
AL133523.1	0.0020730828	0.00303715	0.00510204081632653	0.0016752696	0.002105263157894737	-0.82141644	0.15810986	0
YY1	0.9771328	1.0290098	0.8826530612244898	0.9557263	0.8021052631578948	-0.106576525	0.98045784	0
AL157871.5	0.00045534625	-1.3096724e-10	0.0	0.0006432364	0.002105263157894737	2.8938231	0.49780497	0
AL157871.6	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SLC25A29	0.081541024	0.09871376	0.1326530612244898	0.07445537	0.0968421052631579	-0.4063996	0.55778015	0
AL157871.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SLC25A47	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL157871.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
WARS	0.1779164	0.15291128	0.20918367346938777	0.18823437	0.24	0.29965842	0.66884965	0
AL157871.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
WDR25	0.079802446	0.0702998	0.11734693877551021	0.08372387	0.11157894736842106	0.25178996	0.3325928	0
AL135838.1	0.0010317552	0.0035321421	0.00510204081632653	4.8748916e-10	0.0	-5.1827416	0.49682334	0
BEGAIN	0.014098245	0.024724098	0.04081632653061224	0.009713525	0.014736842105263158	-1.3388981	0.87542254	0
AL845552.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL163974.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC00523	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132711.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DLK1	1.6790007	2.3528128	0.8112244897959183	1.4009566	0.6189473684210526	-0.7479325	11.135101	1
MEG3	0.10338994	-1.3096724e-10	0.0	0.1460519	0.08210526315789474	10.513255	7.527982	1
AL117190.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RTL1	0.0056477087	0.0044407463	0.00510204081632653	0.006145773	0.00631578947368421	0.45995072	0.115723126	0
MEG8	0.04412506	0.014556096	0.025510204081632654	0.056326218	0.05263157894736842	1.9448649	2.5291061	0
MIR381HG	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
MEG9	0.0021414459	-1.3096724e-10	0.0	0.003025074	0.00631578947368421	4.9658203	1.047043	0
AL132709.7	0.0016764379	0.0057391934	0.01020408163265306	4.8748916e-10	0.0	-5.86769	0.8016837	0
AL132709.8	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02285	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL355836.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL355836.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL355836.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL359682.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL355096.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC00524	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02314	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL049836.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DIO3OS	0.0057313764	0.0022684038	0.00510204081632653	0.007160343	0.008421052631578947	1.6161226	0.56048614	0
DIO3	0.008548441	0.024716826	0.030612244897959183	0.0018767213	0.002105263157894737	-3.6501372	1.3728662	0
AL049836.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02320	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC00239	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PPP2R5C	0.33134276	0.29029664	0.39285714285714285	0.34827805	0.39789473684210525	0.26262894	0.9710997	0
AL137779.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL137779.1	0.00058025494	-1.3096724e-10	0.0	0.0008196865	0.002105263157894737	3.2011442	0.49780884	0
AL118558.3	0.0074650827	0.009564304	0.02040816326530612	0.006598883	0.010526315789473684	-0.5287453	0.21216685	0
AL118558.4	0.0011841395	-1.3096724e-10	0.0	0.0016727529	0.002105263157894737	4.1479216	0.4978233	0
DYNC1H1	1.1484728	1.0852987	0.8673469387755102	1.1745396	0.84	0.113993116	1.0890528	0
HSP90AA1	2.1740434	2.0650644	0.9948979591836735	2.2190104	0.9852631578947368	0.103724815	3.25618	0
WDR20	0.114896916	0.13350518	0.21428571428571427	0.107218765	0.14105263157894737	-0.31607363	0.5926337	0
MOK	0.08147248	0.10429812	0.15306122448979592	0.072054334	0.09263157894736843	-0.5329378	0.8589016	0
ZNF839	0.041269697	0.02859992	0.05102040816326531	0.04649786	0.061052631578947365	0.699217	0.79453796	0
CINP	0.3012204	0.37166327	0.47959183673469385	0.272151	0.33263157894736844	-0.44944695	2.2057335	0
TECPR2	0.12261069	0.1115147	0.1836734693877551	0.12718944	0.16842105263157894	0.1895857	0.3171822	0
ANKRD9	0.1417282	0.14104322	0.20408163265306123	0.1420109	0.19157894736842104	0.009857485	0.013317689	0
LINC02323	0.0008712006	-1.3096724e-10	0.0	0.0012306855	0.002105263157894737	3.7340996	0.49782303	0
RCOR1	0.3109361	0.29636765	0.4030612244897959	0.31694615	0.3705263157894737	0.096818246	0.2581956	0
AL132801.1	0.0013167531	-1.3096724e-10	0.0	0.0018600862	0.002105263157894737	4.292847	0.4978197	0
TRAF3	0.118267834	0.10035723	0.16326530612244897	0.12565859	0.17473684210526316	0.32407558	0.61980546	0
AMN	0.0038417636	0.004587547	0.01020408163265306	0.003534033	0.008421052631578947	-0.36726156	0.105660774	0
CDC42BPB	0.5868203	0.4884559	0.5561224489795918	0.62740856	0.6231578947368421	0.36111155	2.7505462	0
AL117209.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LBHD2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL161669.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
EXOC3L4	0.004875162	0.00303715	0.00510204081632653	0.005633576	0.008421052631578947	0.8699806	0.26784953	0
LINC00677	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TNFAIP2	0.024990724	0.038234476	0.061224489795918366	0.019525988	0.02736842105263158	-0.9658773	0.8621661	0
LINC00605	0.0025091153	0.005417961	0.01020408163265306	0.0013088188	0.002105263157894737	-1.9696493	0.5079682	0
AL161669.3	0.00559127	0.008520261	0.015306122448979591	0.0043826653	0.00631578947368421	-0.9433749	0.34304306	0
AL138976.2	0.0045366217	0.0070221853	0.01020408163265306	0.003511059	0.004210526315789474	-0.97989786	0.27768576	0
EIF5	1.1055509	1.1895127	0.923469387755102	1.0709049	0.8105263157894737	-0.15152702	1.8860799	0
MARK3	0.37889254	0.35236445	0.45408163265306123	0.38983765	0.4442105263157895	0.14576566	0.48349065	0
CKB	0.09009623	0.11249401	0.15816326530612246	0.080854684	0.09473684210526316	-0.47594357	0.723895	0
AL133367.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TRMT61A	0.03884783	0.028173836	0.04591836734693878	0.043252386	0.05894736842105263	0.61664385	0.6275363	0
AL139300.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
BAG5	0.27540767	0.2537787	0.3826530612244898	0.28433076	0.35368421052631577	0.16393815	0.48090062	0
KLC1	0.5564445	0.46697438	0.5918367346938775	0.59336394	0.5936842105263158	0.34550813	2.754562	0
COA8	0.46526802	0.5176557	0.6224489795918368	0.4436513	0.47789473684210526	-0.22252023	1.1341082	0
AL049840.2	0.049399767	0.051450614	0.07653061224489796	0.048553947	0.06947368421052631	-0.08343275	0.06557514	0
AL049840.6	0.0036340484	0.0067920876	0.01020408163265306	0.002331003	0.004210526315789474	-1.5033892	0.4083022	0
AL049840.3	0.015709797	0.009095029	0.015306122448979591	0.018439226	0.023157894736842106	1.011655	0.6324046	0
AL049840.4	0.0241269	0.018880967	0.03571428571428571	0.026291598	0.037894736842105266	0.47552517	0.35344592	0
AL049840.5	0.02061117	0.008981051	0.015306122448979591	0.025410114	0.037894736842105266	1.4901382	1.3424705	0
XRCC3	0.007775983	0.0037418092	0.00510204081632653	0.009440601	0.01263157894736842	1.3122942	0.52169037	0
ZFYVE21	0.2607236	0.2538919	0.3673469387755102	0.26354074	0.32210526315789473	0.053791016	0.1165901	0
PPP1R13B	0.067881286	0.10037089	0.14285714285714285	0.054475486	0.07368421052631578	-0.88045263	1.5387896	0
LINC00637	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132712.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL132712.2	0.00078230357	-1.3096724e-10	0.0	0.001105107	0.002105263157894737	3.5910912	0.49782634	0
ATP5MPL	1.2073308	1.2091652	0.8928571428571429	1.2065719	0.8778947368421053	-0.003097204	0.018464373	0
TDRD9	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RD3L	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ASPG	0.0008335941	-1.3096724e-10	0.0	0.0011775611	0.002105263157894737	3.6753223	0.49781916	0
AL359399.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
KIF26A	0.021839986	0.03328771	0.05612244897959184	0.017116189	0.023157894736842106	-0.9555515	0.80982494	0
LINC02691	0.0057436707	0.014882435	0.025510204081632654	0.0019728467	0.002105263157894737	-2.8535867	1.1876137	0
AL512357.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL512357.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TMEM179	0.0022820118	-1.3096724e-10	0.0	0.003223642	0.004210526315789474	5.054695	0.7894404	0
C14orf180	0.0013218753	0.0045253593	0.00510204081632653	4.8748916e-10	0.0	-5.5314865	0.49682292	0
BX927359.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL583722.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02280	0.0010668403	-1.3096724e-10	0.0	0.001507052	0.002105263157894737	4.0063467	0.49782285	0
AL583722.1	0.0027197138	-1.3096724e-10	0.0	0.0038419536	0.004210526315789474	5.300841	0.772625	0
INF2	0.1558732	0.14275406	0.1989795918367347	0.16128665	0.20842105263157895	0.17597923	0.30898982	0
AL583722.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ADSSL1	0.04742642	0.08514262	0.1326530612244898	0.031864386	0.04421052631578947	-1.4151095	2.448527	0
SIVA1	0.72779286	0.70256144	0.7346938775510204	0.73820513	0.7052631578947368	0.0713874	0.37259406	0
AL583722.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AKT1	0.30573896	0.31765097	0.41836734693877553	0.30082175	0.3473684210526316	-0.07850815	0.19268873	0
ZBTB42	0.016147489	0.008969637	0.015306122448979591	0.019109264	0.02736842105263158	1.0826856	0.75482714	0
LINC00638	0.0012242871	-1.3096724e-10	0.0	0.0017294666	0.002105263157894737	4.193353	0.49782538	0
AL583810.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL583810.1	0.0032191628	-1.3096724e-10	0.0	0.0045474917	0.00631578947368421	5.538382	0.88736826	0
CEP170B	0.033740245	0.015913066	0.030612244897959183	0.041096423	0.056842105263157895	1.3632697	1.7453471	0
AL583810.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PLD4	0.0013360352	-1.3096724e-10	0.0	0.0018873248	0.002105263157894737	4.3127575	0.49781823	0
AHNAK2	0.02841709	0.044454932	0.061224489795918366	0.021799691	0.031578947368421054	-1.0246747	0.8196993	0
CLBA1	0.0143901985	0.0086633	0.015306122448979591	0.016753297	0.023157894736842106	0.94348466	0.5843046	0
CDCA4	0.071350895	0.07282487	0.10714285714285714	0.07074312	0.0968421052631579	-0.04178317	0.0402405	0
GPR132	0.00075141236	-1.3096724e-10	0.0	0.0010614682	0.002105263157894737	3.5378795	0.49782008	0
LINC02298	0.014355757	0.021335278	0.04081632653061224	0.011475699	0.016842105263157894	-0.88888776	0.57872134	0
AL512356.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL512356.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
JAG2	0.012077442	0.014642203	0.025510204081632654	0.011019035	0.014736842105263158	-0.40692055	0.17776947	0
NUDT14	0.14612333	0.22408873	0.3112244897959184	0.113952525	0.15578947368421053	-0.9750154	3.8462243	0
BRF1	0.05396583	0.059010614	0.10204081632653061	0.05188465	0.08	-0.1853315	0.18889992	0
BTBD6	0.14920156	0.099611744	0.16326530612244897	0.16966401	0.2231578947368421	0.7676953	2.569087	0
PACS2	0.15672426	0.15794295	0.24489795918367346	0.1562216	0.1957894736842105	-0.015799565	0.023044694	0
TEX22	0.005676216	0.00798772	0.01020408163265306	0.0047225007	0.00631578947368421	-0.74595165	0.21711077	0
AL928654.1	0.016370045	0.019116368	0.030612244897959183	0.015236737	0.023157894736842106	-0.32534415	0.17440876	0
MTA1	0.16736372	0.1805294	0.25510204081632654	0.16193137	0.21473684210526317	-0.15675959	0.29492235	0
AL928654.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CRIP2	0.59604526	0.43499762	0.5255102040816326	0.66249937	0.6189473684210526	0.6067978	6.50551	1
CRIP1	0.18694782	0.14935578	0.1836734693877551	0.2024596	0.2	0.4386278	0.98900884	0
TEDC1	0.0478445	0.047477826	0.07142857142857142	0.047996126	0.061052631578947365	0.015631303	0.011380515	0
TMEM121	0.14742188	0.15726802	0.23469387755102042	0.14335918	0.1831578947368421	-0.13350199	0.22668563	0
IGHA2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHE	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHG4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHG2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
COPDA1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHGP	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHA1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHEP1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHG1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHG3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHM	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ6	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ3P	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ2P	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD7-27	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHJ1P	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD1-26	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD6-25	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD5-24	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD4-23	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD3-22	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD2-21	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC246787.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD1-20	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD6-19	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD5-18	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD4-17	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD3-16	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD2-15	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD1-14	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD6-13	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD5-12	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD4-11	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD3-10	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD3-9	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD2-8	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD1-7	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD6-6	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD5-5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD4-4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD3-3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD2-2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
FAM30A	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHD1-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV6-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVII-1-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV1-2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-2-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV1-3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV4-4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV7-4-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV2-5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-5-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-5-2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-6	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-7	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-64D	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV5-10-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-11	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-11-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV1-12	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-13	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-13-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV1-14	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-15	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVII-15-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHV3-16	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IGHVIII-16-1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
